,uid,tid,trial_id,argpair_id,phenomenon,phenomenon_type,domain,arg1_premises,arg1_conclusion,arg2_premises,arg2_conclusion,human_rating,is_arg2_stronger,is_control,is_osherson,is_removed_participant
4686,78,tid_experiment1_50,tc66,"['Turkeys', 'Penguins', 'Ducks', 'Turkeys', 'Ostriches', 'Ducks']",Diversity (Specific),Specific,Birds,"['Turkeys', 'Penguins']",Ducks,"['Turkeys', 'Ostriches']",Ducks,4,False,False,False,False
4687,78,tid_experiment1_50,tc67,"['Falcons', 'Ducks', 'All birds', 'Falcons', 'Ducks', 'Worms', 'All birds']",Nonmonotonicity (General),Mixed,Birds,"['Falcons', 'Ducks']",All birds,"['Falcons', 'Ducks', 'Worms']",All birds,0,False,False,False,False
4688,78,tid_experiment1_50,tc68,"['Skateboards', 'Vans', 'Sleds', 'Rockets', 'Skateboards', 'Vans', 'Rockets']",Monotonicity (Specific),Specific,Vehicles,"['Skateboards', 'Vans', 'Sleds']",Rockets,"['Skateboards', 'Vans']",Rockets,3,False,False,False,False
4689,78,tid_experiment1_50,tc69,"['Caravans', 'Airplanes', 'Buses', 'Caravans', 'Carriages', 'Buses']",Diversity (Specific),Specific,Vehicles,"['Caravans', 'Carriages']",Buses,"['Caravans', 'Airplanes']",Buses,2,True,False,False,False
4690,83,tid_experiment1_51,tc0,"['Roosters', 'Storks', 'Roosters', 'Centipedes', 'Storks']",Nonmonotonicity (Specific),Mixed,Birds,"['Roosters', 'Centipedes']",Storks,['Roosters'],Storks,4,True,False,False,False
4691,83,tid_experiment1_51,tc1,"['Sheep', 'Llamas', 'Llamas', 'Sheep']",Asymmetry,Specific,Mammals,['Llamas'],Sheep,['Sheep'],Llamas,2,True,False,False,False
4692,83,tid_experiment1_51,tc2,"['Swallows', 'Penguins', 'All birds', 'Swallows', 'Falcons', 'All birds']",Diversity (General),General,Birds,"['Swallows', 'Falcons']",All birds,"['Swallows', 'Penguins']",All birds,5,True,False,False,False
4693,83,tid_experiment1_51,tc3,"['Hamsters', 'Giraffes', 'All mammals', 'Hamsters', 'Giraffes', 'Turtles', 'All mammals']",Nonmonotonicity (General),Mixed,Mammals,"['Hamsters', 'Giraffes', 'Turtles']",All mammals,"['Hamsters', 'Giraffes']",All mammals,5,True,False,False,False
4694,83,tid_experiment1_51,tc4,"['Hovercraft', 'Mopeds', 'Hovercraft', 'Ropes', 'Mopeds']",Nonmonotonicity (Specific),Mixed,Vehicles,"['Hovercraft', 'Ropes']",Mopeds,['Hovercraft'],Mopeds,4,True,False,False,False
4695,83,tid_experiment1_51,tc5,"['Storks', 'Doves', 'All birds', 'Storks', 'Doves', 'All animals']",Specificity,General,Birds,"['Storks', 'Doves']",All birds,"['Storks', 'Doves']",All animals,0,False,False,False,False
4696,83,tid_experiment1_51,tc6,"['Tractors', 'Jeeps', 'Rockets', 'Jeeps']",Similarity,Specific,Vehicles,['Tractors'],Jeeps,['Rockets'],Jeeps,0,False,False,False,False
4697,83,tid_experiment1_51,tc7,"['Caravans', 'Skateboards', 'Airplanes', 'Caravans', 'Carts', 'Airplanes']",Diversity (Specific),Specific,Vehicles,"['Caravans', 'Skateboards']",Airplanes,"['Caravans', 'Carts']",Airplanes,3,False,False,False,False
4698,83,tid_experiment1_51,tc8,"['Roosters', 'Swans', 'All birds', 'Roosters', 'Swans', 'Mosquitoes', 'All birds']",Nonmonotonicity (General),Mixed,Birds,"['Roosters', 'Swans', 'Mosquitoes']",All birds,"['Roosters', 'Swans']",All birds,4,True,False,False,False
4699,83,tid_experiment1_51,tc9,"['Trucks', 'All vehicles', 'Trucks', 'Carriages']",Inclusion Fallacy,General,Vehicles,['Trucks'],Carriages,['Trucks'],All vehicles,3,True,False,False,False
4700,83,tid_experiment1_51,tc10,"['Cows', 'Hedgehogs', 'All mammals', 'Cows', 'Deer', 'All mammals']",Diversity (General),General,Mammals,"['Cows', 'Hedgehogs']",All mammals,"['Cows', 'Deer']",All mammals,1,False,False,False,False
4701,83,tid_experiment1_51,tc11,"['Doves', 'All birds', 'Penguins', 'All birds']",Typicality,General,Birds,['Doves'],All birds,['Penguins'],All birds,3,False,False,False,False
4702,83,tid_experiment1_51,tc12,"['Turkeys', 'Parrots', 'Roosters', 'Eagles', 'Turkeys', 'Parrots', 'Eagles']",Monotonicity (Specific),Specific,Birds,"['Turkeys', 'Parrots']",Eagles,"['Turkeys', 'Parrots', 'Roosters']",Eagles,3,True,False,False,False
4703,83,tid_experiment1_51,tc13,"['Hedgehogs', 'Hamsters', 'Camels', 'Hamsters']",Similarity,Specific,Mammals,['Hedgehogs'],Hamsters,['Camels'],Hamsters,1,False,False,False,False
4704,83,tid_experiment1_51,tc14,"['Canaries', 'All birds', 'Canaries', 'Swans']",Inclusion Fallacy,General,Birds,['Canaries'],Swans,['Canaries'],All birds,1,True,False,False,False
4705,83,tid_experiment1_51,tc15,"['Submarines', 'Tractors', 'Submarines', 'Levels', 'Tractors']",Nonmonotonicity (Specific),Mixed,Vehicles,['Submarines'],Tractors,"['Submarines', 'Levels']",Tractors,1,False,False,False,False
4706,83,tid_experiment1_51,tc16,"['Hippos', 'Rhinos', 'Hippos', 'Chickens']",Similarity,Specific,Mammals,['Hippos'],Rhinos,['Hippos'],Chickens,0,False,True,False,False
4707,83,tid_experiment1_51,tc17,"['Seagulls', 'Penguins', 'Seagulls', 'All birds']",Inclusion Fallacy,General,Birds,['Seagulls'],All birds,['Seagulls'],Penguins,3,True,False,False,False
4708,83,tid_experiment1_51,tc18,"['Blackbirds', 'Swans', 'Swans', 'Blackbirds']",Asymmetry,Specific,Birds,['Swans'],Blackbirds,['Blackbirds'],Swans,3,True,False,False,False
4709,83,tid_experiment1_51,tc19,"['Trains', 'All vehicles', 'Submarines', 'All vehicles']",Typicality,General,Vehicles,['Submarines'],All vehicles,['Trains'],All vehicles,4,True,False,False,False
4710,83,tid_experiment1_51,tc20,"['Trucks', 'Tractors', 'Tractors', 'Trucks']",Asymmetry,Specific,Vehicles,['Tractors'],Trucks,['Trucks'],Tractors,2,True,False,False,False
4711,83,tid_experiment1_51,tc21,"['Vultures', 'Robins', 'All birds', 'Vultures', 'Robins', 'All animals']",Specificity,General,Birds,"['Vultures', 'Robins']",All birds,"['Vultures', 'Robins']",All animals,0,False,False,False,False
4712,83,tid_experiment1_51,tc22,"['Falcons', 'Owls', 'Swans', 'Owls']",Similarity,Specific,Birds,['Falcons'],Owls,['Swans'],Owls,1,False,False,False,False
4713,83,tid_experiment1_51,tc23,"['Turkeys', 'Penguins', 'All birds', 'Turkeys', 'Chickens', 'All birds']",Diversity (General),General,Birds,"['Turkeys', 'Chickens']",All birds,"['Turkeys', 'Penguins']",All birds,5,True,False,False,False
4714,83,tid_experiment1_51,tc24,"['Tractors', 'Taxis', 'All vehicles', 'Tractors', 'Taxis', 'Spanners', 'All vehicles']",Nonmonotonicity (General),Mixed,Vehicles,"['Tractors', 'Taxis', 'Spanners']",All vehicles,"['Tractors', 'Taxis']",All vehicles,5,True,False,False,False
4715,83,tid_experiment1_51,tc25,"['Submarines', 'Hovercraft', 'Skateboards', 'Hovercraft']",Similarity,Specific,Vehicles,['Submarines'],Hovercraft,['Skateboards'],Hovercraft,4,False,False,False,False
4716,83,tid_experiment1_51,tc26,"['Cats', 'Pigs', 'Donkeys', 'All mammals', 'Cats', 'Pigs', 'All mammals']",Monotonicity (General),General,Mammals,"['Cats', 'Pigs']",All mammals,"['Cats', 'Pigs', 'Donkeys']",All mammals,4,True,False,False,False
4717,83,tid_experiment1_51,tc27,"['Buses', 'Boats', 'All vehicles', 'Buses', 'Boats', 'Levels', 'All vehicles']",Nonmonotonicity (General),Mixed,Vehicles,"['Buses', 'Boats', 'Levels']",All vehicles,"['Buses', 'Boats']",All vehicles,5,True,False,False,False
4718,83,tid_experiment1_51,tc28,"['Cats', 'Giraffes', 'All mammals', 'Cats', 'Lions', 'All mammals']",Diversity (General),General,Mammals,"['Cats', 'Giraffes']",All mammals,"['Cats', 'Lions']",All mammals,0,False,False,False,False
4719,83,tid_experiment1_51,tc29,"['Trams', 'Zeppelins', 'All vehicles', 'Trams', 'Zeppelins', 'All things']",Specificity,General,Vehicles,"['Trams', 'Zeppelins']",All vehicles,"['Trams', 'Zeppelins']",All things,0,False,False,False,False
4720,83,tid_experiment1_51,tc30,"['Rabbits', 'All mammals', 'Rabbits', 'Mice']",Inclusion Fallacy,General,Mammals,['Rabbits'],Mice,['Rabbits'],All mammals,2,True,False,False,False
4721,83,tid_experiment1_51,tc31,"['Falcons', 'Eagles', 'Ducks', 'Eagles']",Similarity,Specific,Birds,['Ducks'],Eagles,['Falcons'],Eagles,4,True,False,False,False
4722,83,tid_experiment1_51,tc32,"['Lions', 'Tigers', 'Lions', 'Penguins']",Similarity,Specific,Mammals,['Lions'],Tigers,['Lions'],Penguins,0,False,True,False,False
4723,83,tid_experiment1_51,tc33,"['Motorbikes', 'Submarines', 'Trains', 'Motorbikes', 'Mopeds', 'Trains']",Diversity (Specific),Specific,Vehicles,"['Motorbikes', 'Mopeds']",Trains,"['Motorbikes', 'Submarines']",Trains,1,True,False,False,False
4724,83,tid_experiment1_51,tc34,"['Rabbits', 'Lions', 'All mammals', 'Rabbits', 'Lions', 'All animals']",Specificity,General,Mammals,"['Rabbits', 'Lions']",All animals,"['Rabbits', 'Lions']",All mammals,4,True,False,False,False
4725,83,tid_experiment1_51,tc35,"['Cars', 'All vehicles', 'Sleds', 'All vehicles']",Typicality,General,Vehicles,['Sleds'],All vehicles,['Cars'],All vehicles,2,True,False,False,False
4726,83,tid_experiment1_51,tc36,"['Donkeys', 'Cats', 'Hamsters', 'Lions', 'Donkeys', 'Cats', 'Lions']",Monotonicity (Specific),Specific,Mammals,"['Donkeys', 'Cats']",Lions,"['Donkeys', 'Cats', 'Hamsters']",Lions,2,True,False,False,False
4727,83,tid_experiment1_51,tc37,"['Mice', 'Giraffes', 'Mice', 'Dinosaurs', 'Giraffes']",Nonmonotonicity (Specific),Mixed,Mammals,"['Mice', 'Dinosaurs']",Giraffes,['Mice'],Giraffes,2,True,False,False,False
4728,83,tid_experiment1_51,tc38,"['Storks', 'Doves', 'Ostriches', 'All birds', 'Storks', 'Doves', 'All birds']",Monotonicity (General),General,Birds,"['Storks', 'Doves']",All birds,"['Storks', 'Doves', 'Ostriches']",All birds,5,True,False,False,False
4729,83,tid_experiment1_51,tc39,"['Motorbikes', 'All vehicles', 'Motorbikes', 'Caravans']",Inclusion Fallacy,General,Vehicles,['Motorbikes'],Caravans,['Motorbikes'],All vehicles,5,True,False,False,False
4730,83,tid_experiment1_51,tc40,"['Horses', 'Hedgehogs', 'Dogs', 'Horses', 'Cows', 'Dogs']",Diversity (Specific),Specific,Mammals,"['Horses', 'Cows']",Dogs,"['Horses', 'Hedgehogs']",Dogs,1,True,False,False,False
4731,83,tid_experiment1_51,tc41,"['Cars', 'Mopeds', 'Sleds', 'Zeppelins', 'Cars', 'Mopeds', 'Zeppelins']",Monotonicity (Specific),Specific,Vehicles,"['Cars', 'Mopeds']",Zeppelins,"['Cars', 'Mopeds', 'Sleds']",Zeppelins,3,True,False,False,False
4732,83,tid_experiment1_51,tc42,"['Vultures', 'Chickens', 'Falcons', 'Vultures', 'Ostriches', 'Falcons']",Diversity (Specific),Specific,Birds,"['Vultures', 'Chickens']",Falcons,"['Vultures', 'Ostriches']",Falcons,3,False,False,False,False
4733,83,tid_experiment1_51,tc43,"['Crows', 'Swallows', 'Ostriches', 'All birds', 'Crows', 'Swallows', 'All birds']",Monotonicity (General),General,Birds,"['Crows', 'Swallows', 'Ostriches']",All birds,"['Crows', 'Swallows']",All birds,1,False,False,False,False
4734,83,tid_experiment1_51,tc44,"['Crows', 'All birds', 'Penguins', 'All birds']",Typicality,General,Birds,['Penguins'],All birds,['Crows'],All birds,1,True,False,False,False
4735,83,tid_experiment1_51,tc45,"['Airplanes', 'Vans', 'Carriages', 'Helicopters', 'Airplanes', 'Vans', 'Helicopters']",Monotonicity (Specific),Specific,Vehicles,"['Airplanes', 'Vans']",Helicopters,"['Airplanes', 'Vans', 'Carriages']",Helicopters,2,True,False,False,False
4736,83,tid_experiment1_51,tc46,"['Trains', 'Sleds', 'Sleds', 'Trains']",Asymmetry,Specific,Vehicles,['Trains'],Sleds,['Sleds'],Trains,2,False,False,False,False
4737,83,tid_experiment1_51,tc47,"['Hamsters', 'Dogs', 'All mammals', 'Hamsters', 'Dogs', 'All animals']",Specificity,General,Mammals,"['Hamsters', 'Dogs']",All animals,"['Hamsters', 'Dogs']",All mammals,4,True,False,False,False
4738,83,tid_experiment1_51,tc48,"['Mopeds', 'Motorbikes', 'Mopeds', 'Screwdrivers']",Similarity,Specific,Vehicles,['Mopeds'],Motorbikes,['Mopeds'],Screwdrivers,0,False,True,False,False
4739,83,tid_experiment1_51,tc49,"['Skateboards', 'Submarines', 'All vehicles', 'Skateboards', 'Sleds', 'All vehicles']",Diversity (General),General,Vehicles,"['Skateboards', 'Submarines']",All vehicles,"['Skateboards', 'Sleds']",All vehicles,1,False,False,False,False
4740,83,tid_experiment1_51,tc50,"['Rabbits', 'Rhinos', 'Bats', 'Donkeys', 'Rabbits', 'Rhinos', 'Donkeys']",Monotonicity (Specific),Specific,Mammals,"['Rabbits', 'Rhinos']",Donkeys,"['Rabbits', 'Rhinos', 'Bats']",Donkeys,2,True,False,False,False
4741,83,tid_experiment1_51,tc51,"['Swallows', 'Turkeys', 'Turkeys', 'Swallows']",Asymmetry,Specific,Birds,['Swallows'],Turkeys,['Turkeys'],Swallows,2,False,False,False,False
4742,83,tid_experiment1_51,tc52,"['Caravans', 'Bicycles', 'Rockets', 'All vehicles', 'Caravans', 'Bicycles', 'All vehicles']",Monotonicity (General),General,Vehicles,"['Caravans', 'Bicycles', 'Rockets']",All vehicles,"['Caravans', 'Bicycles']",All vehicles,1,False,False,False,False
4743,83,tid_experiment1_51,tc53,"['Dogs', 'All mammals', 'Squirrels', 'All mammals']",Typicality,General,Mammals,['Squirrels'],All mammals,['Dogs'],All mammals,2,True,False,False,False
4744,83,tid_experiment1_51,tc54,"['Dogs', 'All mammals', 'Hedgehogs', 'All mammals']",Typicality,General,Mammals,['Hedgehogs'],All mammals,['Dogs'],All mammals,2,True,False,False,False
4745,83,tid_experiment1_51,tc55,"['Cows', 'Rhinos', 'Rhinos', 'Cows']",Asymmetry,Specific,Mammals,['Cows'],Rhinos,['Rhinos'],Cows,3,False,False,False,False
4746,83,tid_experiment1_51,tc56,"['Carriages', 'Rockets', 'All vehicles', 'Carriages', 'Carts', 'All vehicles']",Diversity (General),General,Vehicles,"['Carriages', 'Carts']",All vehicles,"['Carriages', 'Rockets']",All vehicles,0,True,False,False,False
4747,83,tid_experiment1_51,tc57,"['Trains', 'Mopeds', 'All vehicles', 'Trains', 'Mopeds', 'All things']",Specificity,General,Vehicles,"['Trains', 'Mopeds']",All vehicles,"['Trains', 'Mopeds']",All things,0,False,False,False,False
4748,83,tid_experiment1_51,tc58,"['Camels', 'Rhinos', 'All mammals', 'Camels', 'Rhinos', 'Frogs', 'All mammals']",Nonmonotonicity (General),Mixed,Mammals,"['Camels', 'Rhinos']",All mammals,"['Camels', 'Rhinos', 'Frogs']",All mammals,0,False,False,False,False
4749,83,tid_experiment1_51,tc59,"['Penguins', 'Ostriches', 'Penguins', 'Moths', 'Ostriches']",Nonmonotonicity (Specific),Mixed,Birds,"['Penguins', 'Moths']",Ostriches,['Penguins'],Ostriches,4,True,False,False,False
4750,83,tid_experiment1_51,tc60,"['Canaries', 'Magpies', 'All birds', 'Canaries', 'Magpies', 'Ladybugs', 'All birds']",Nonmonotonicity (General),Mixed,Birds,"['Canaries', 'Magpies', 'Ladybugs']",All birds,"['Canaries', 'Magpies']",All birds,5,True,False,False,False
4751,83,tid_experiment1_51,tc61,"['Tigers', 'Dogs', 'Cows', 'Dogs']",Similarity,Specific,Mammals,['Cows'],Dogs,['Tigers'],Dogs,1,True,False,False,False
4752,83,tid_experiment1_51,tc62,"['Eagles', 'Crows', 'Penguins', 'Storks', 'Eagles', 'Crows', 'Storks']",Monotonicity (Specific),Specific,Birds,"['Eagles', 'Crows', 'Penguins']",Storks,"['Eagles', 'Crows']",Storks,2,False,False,False,False
4753,83,tid_experiment1_51,tc63,"['Storks', 'Roosters', 'Eagles', 'Storks', 'Swans', 'Eagles']",Diversity (Specific),Specific,Birds,"['Storks', 'Swans']",Eagles,"['Storks', 'Roosters']",Eagles,2,True,False,False,False
4754,83,tid_experiment1_51,tc64,"['Robins', 'Sparrows', 'Robins', 'Gorillas']",Similarity,Specific,Birds,['Robins'],Sparrows,['Robins'],Gorillas,0,False,True,False,False
4755,83,tid_experiment1_51,tc65,"['Donkeys', 'All mammals', 'Donkeys', 'Beavers']",Inclusion Fallacy,General,Mammals,['Donkeys'],All mammals,['Donkeys'],Beavers,3,False,False,False,False
4756,83,tid_experiment1_51,tc66,"['Trucks', 'Zeppelins', 'Submarines', 'All vehicles', 'Trucks', 'Zeppelins', 'All vehicles']",Monotonicity (General),General,Vehicles,"['Trucks', 'Zeppelins', 'Submarines']",All vehicles,"['Trucks', 'Zeppelins']",All vehicles,1,False,False,False,False
4757,83,tid_experiment1_51,tc67,"['Horses', 'Hedgehogs', 'Dogs', 'Horses', 'Rhinos', 'Dogs']",Diversity (Specific),Specific,Mammals,"['Horses', 'Rhinos']",Dogs,"['Horses', 'Hedgehogs']",Dogs,2,True,False,False,False
4758,83,tid_experiment1_51,tc68,"['Deer', 'Squirrels', 'Hedgehogs', 'All mammals', 'Deer', 'Squirrels', 'All mammals']",Monotonicity (General),General,Mammals,"['Deer', 'Squirrels', 'Hedgehogs']",All mammals,"['Deer', 'Squirrels']",All mammals,0,False,False,False,False
4759,83,tid_experiment1_51,tc69,"['Bats', 'Mice', 'Bats', 'Toads', 'Mice']",Nonmonotonicity (Specific),Mixed,Mammals,"['Bats', 'Toads']",Mice,['Bats'],Mice,5,True,False,False,False
4760,52,tid_experiment1_52,tc0,"['Rabbits', 'All mammals', 'Rabbits', 'Squirrels']",Inclusion Fallacy,General,Mammals,['Rabbits'],Squirrels,['Rabbits'],All mammals,4,True,False,False,False
4761,52,tid_experiment1_52,tc1,"['Bicycles', 'Rockets', 'Rockets', 'Bicycles']",Asymmetry,Specific,Vehicles,['Bicycles'],Rockets,['Rockets'],Bicycles,3,False,False,False,False
4762,52,tid_experiment1_52,tc2,"['Deer', 'Elephants', 'Zebras', 'Hedgehogs', 'Deer', 'Elephants', 'Hedgehogs']",Monotonicity (Specific),Specific,Mammals,"['Deer', 'Elephants']",Hedgehogs,"['Deer', 'Elephants', 'Zebras']",Hedgehogs,3,True,False,False,False
4763,52,tid_experiment1_52,tc3,"['Pigs', 'Mice', 'Mice', 'Pigs']",Asymmetry,Specific,Mammals,['Pigs'],Mice,['Mice'],Pigs,1,False,False,False,False
4764,52,tid_experiment1_52,tc4,"['Tractors', 'Trams', 'All vehicles', 'Tractors', 'Trams', 'Knives', 'All vehicles']",Nonmonotonicity (General),Mixed,Vehicles,"['Tractors', 'Trams', 'Knives']",All vehicles,"['Tractors', 'Trams']",All vehicles,5,True,False,False,False
4765,52,tid_experiment1_52,tc5,"['Swallows', 'Ostriches', 'Ostriches', 'Swallows']",Asymmetry,Specific,Birds,['Ostriches'],Swallows,['Swallows'],Ostriches,2,True,False,False,False
4766,52,tid_experiment1_52,tc6,"['Trains', 'All vehicles', 'Rockets', 'All vehicles']",Typicality,General,Vehicles,['Rockets'],All vehicles,['Trains'],All vehicles,5,True,False,False,False
4767,52,tid_experiment1_52,tc7,"['Storks', 'Roosters', 'All birds', 'Storks', 'Swans', 'All birds']",Diversity (General),General,Birds,"['Storks', 'Roosters']",All birds,"['Storks', 'Swans']",All birds,5,False,False,False,False
4768,52,tid_experiment1_52,tc8,"['Elephants', 'Rhinos', 'All mammals', 'Elephants', 'Rhinos', 'Tortoises', 'All mammals']",Nonmonotonicity (General),Mixed,Mammals,"['Elephants', 'Rhinos', 'Tortoises']",All mammals,"['Elephants', 'Rhinos']",All mammals,0,True,False,False,False
4769,52,tid_experiment1_52,tc9,"['Blackbirds', 'All birds', 'Ostriches', 'All birds']",Typicality,General,Birds,['Ostriches'],All birds,['Blackbirds'],All birds,1,True,False,False,False
4770,52,tid_experiment1_52,tc10,"['Penguins', 'Crows', 'Penguins', 'Flees', 'Crows']",Nonmonotonicity (Specific),Mixed,Birds,['Penguins'],Crows,"['Penguins', 'Flees']",Crows,1,False,False,False,False
4771,52,tid_experiment1_52,tc11,"['Vultures', 'Falcons', 'Penguins', 'All birds', 'Vultures', 'Falcons', 'All birds']",Monotonicity (General),General,Birds,"['Vultures', 'Falcons', 'Penguins']",All birds,"['Vultures', 'Falcons']",All birds,0,False,False,False,False
4772,52,tid_experiment1_52,tc12,"['Seagulls', 'Crows', 'Swans', 'Crows']",Similarity,Specific,Birds,['Seagulls'],Crows,['Swans'],Crows,1,False,False,False,False
4773,52,tid_experiment1_52,tc13,"['Camels', 'Llamas', 'Hedgehogs', 'Llamas']",Similarity,Specific,Mammals,['Camels'],Llamas,['Hedgehogs'],Llamas,0,False,False,False,False
4774,52,tid_experiment1_52,tc14,"['Trams', 'Mopeds', 'Trams', 'Tong', 'Mopeds']",Nonmonotonicity (Specific),Mixed,Vehicles,"['Trams', 'Tong']",Mopeds,['Trams'],Mopeds,5,True,False,False,False
4775,52,tid_experiment1_52,tc15,"['Trucks', 'Rockets', 'All vehicles', 'Trucks', 'Caravans', 'All vehicles']",Diversity (General),General,Vehicles,"['Trucks', 'Rockets']",All vehicles,"['Trucks', 'Caravans']",All vehicles,5,False,False,False,False
4776,52,tid_experiment1_52,tc16,"['Hippos', 'Rhinos', 'Hippos', 'Chickens']",Similarity,Specific,Mammals,['Hippos'],Rhinos,['Hippos'],Chickens,0,False,True,False,False
4777,52,tid_experiment1_52,tc17,"['Vultures', 'Owls', 'Vultures', 'Moths', 'Owls']",Nonmonotonicity (Specific),Mixed,Birds,['Vultures'],Owls,"['Vultures', 'Moths']",Owls,1,False,False,False,False
4778,52,tid_experiment1_52,tc18,"['Boats', 'Mopeds', 'Skateboards', 'All vehicles', 'Boats', 'Mopeds', 'All vehicles']",Monotonicity (General),General,Vehicles,"['Boats', 'Mopeds', 'Skateboards']",All vehicles,"['Boats', 'Mopeds']",All vehicles,4,False,False,False,False
4779,52,tid_experiment1_52,tc19,"['Cars', 'All vehicles', 'Cars', 'Sleds']",Inclusion Fallacy,General,Vehicles,['Cars'],Sleds,['Cars'],All vehicles,5,True,False,False,False
4780,52,tid_experiment1_52,tc20,"['Cows', 'All mammals', 'Camels', 'All mammals']",Typicality,General,Mammals,['Cows'],All mammals,['Camels'],All mammals,2,False,False,False,False
4781,52,tid_experiment1_52,tc21,"['Magpies', 'All birds', 'Magpies', 'Vultures']",Inclusion Fallacy,General,Birds,['Magpies'],All birds,['Magpies'],Vultures,4,False,False,False,False
4782,52,tid_experiment1_52,tc22,"['Cars', 'All vehicles', 'Zeppelins', 'All vehicles']",Typicality,General,Vehicles,['Cars'],All vehicles,['Zeppelins'],All vehicles,0,False,False,False,False
4783,52,tid_experiment1_52,tc23,"['Peacocks', 'Penguins', 'All birds', 'Peacocks', 'Roosters', 'All birds']",Diversity (General),General,Birds,"['Peacocks', 'Roosters']",All birds,"['Peacocks', 'Penguins']",All birds,1,True,False,False,False
4784,52,tid_experiment1_52,tc24,"['Camels', 'Zebras', 'Hedgehogs', 'All mammals', 'Camels', 'Zebras', 'All mammals']",Monotonicity (General),General,Mammals,"['Camels', 'Zebras', 'Hedgehogs']",All mammals,"['Camels', 'Zebras']",All mammals,0,False,False,False,False
4785,52,tid_experiment1_52,tc25,"['Lions', 'Squirrels', 'Hedgehogs', 'Deer', 'Lions', 'Squirrels', 'Deer']",Monotonicity (Specific),Specific,Mammals,"['Lions', 'Squirrels', 'Hedgehogs']",Deer,"['Lions', 'Squirrels']",Deer,3,False,False,False,False
4786,52,tid_experiment1_52,tc26,"['Sheep', 'Cows', 'Donkeys', 'All mammals', 'Sheep', 'Cows', 'All mammals']",Monotonicity (General),General,Mammals,"['Sheep', 'Cows']",All mammals,"['Sheep', 'Cows', 'Donkeys']",All mammals,5,True,False,False,False
4787,52,tid_experiment1_52,tc27,"['Donkeys', 'Hamsters', 'Dogs', 'Donkeys', 'Cows', 'Dogs']",Diversity (Specific),Specific,Mammals,"['Donkeys', 'Cows']",Dogs,"['Donkeys', 'Hamsters']",Dogs,1,True,False,False,False
4788,52,tid_experiment1_52,tc28,"['Eagles', 'All birds', 'Eagles', 'Peacocks']",Inclusion Fallacy,General,Birds,['Eagles'],All birds,['Eagles'],Peacocks,3,False,False,False,False
4789,52,tid_experiment1_52,tc29,"['Squirrels', 'Elephants', 'Sheep', 'Squirrels', 'Hedgehogs', 'Sheep']",Diversity (Specific),Specific,Mammals,"['Squirrels', 'Hedgehogs']",Sheep,"['Squirrels', 'Elephants']",Sheep,4,True,False,False,False
4790,52,tid_experiment1_52,tc30,"['Carts', 'Hovercraft', 'All vehicles', 'Carts', 'Sleds', 'All vehicles']",Diversity (General),General,Vehicles,"['Carts', 'Hovercraft']",All vehicles,"['Carts', 'Sleds']",All vehicles,1,False,False,False,False
4791,52,tid_experiment1_52,tc31,"['Cats', 'Giraffes', 'All mammals', 'Cats', 'Rabbits', 'All mammals']",Diversity (General),General,Mammals,"['Cats', 'Giraffes']",All mammals,"['Cats', 'Rabbits']",All mammals,4,False,False,False,False
4792,52,tid_experiment1_52,tc32,"['Lions', 'Tigers', 'Lions', 'Penguins']",Similarity,Specific,Mammals,['Lions'],Tigers,['Lions'],Penguins,0,False,True,False,False
4793,52,tid_experiment1_52,tc33,"['Cows', 'Zebras', 'All mammals', 'Cows', 'Zebras', 'Salamanders', 'All mammals']",Nonmonotonicity (General),Mixed,Mammals,"['Cows', 'Zebras', 'Salamanders']",All mammals,"['Cows', 'Zebras']",All mammals,0,True,False,False,False
4794,52,tid_experiment1_52,tc34,"['Zebras', 'Beavers', 'All mammals', 'Zebras', 'Beavers', 'All animals']",Specificity,General,Mammals,"['Zebras', 'Beavers']",All mammals,"['Zebras', 'Beavers']",All animals,1,False,False,False,False
4795,52,tid_experiment1_52,tc35,"['Llamas', 'Pigs', 'All mammals', 'Llamas', 'Pigs', 'All animals']",Specificity,General,Mammals,"['Llamas', 'Pigs']",All mammals,"['Llamas', 'Pigs']",All animals,1,False,False,False,False
4796,52,tid_experiment1_52,tc36,"['Rockets', 'Airplanes', 'Carts', 'Airplanes']",Similarity,Specific,Vehicles,['Rockets'],Airplanes,['Carts'],Airplanes,0,False,False,False,False
4797,52,tid_experiment1_52,tc37,"['Roosters', 'Chickens', 'Penguins', 'Chickens']",Similarity,Specific,Birds,['Penguins'],Chickens,['Roosters'],Chickens,5,True,False,False,False
4798,52,tid_experiment1_52,tc38,"['Ducks', 'Turkeys', 'Penguins', 'Swans', 'Ducks', 'Turkeys', 'Swans']",Monotonicity (Specific),Specific,Birds,"['Ducks', 'Turkeys', 'Penguins']",Swans,"['Ducks', 'Turkeys']",Swans,4,False,False,False,False
4799,52,tid_experiment1_52,tc39,"['Rockets', 'Caravans', 'Rockets', 'Hammers', 'Caravans']",Nonmonotonicity (Specific),Mixed,Vehicles,"['Rockets', 'Hammers']",Caravans,['Rockets'],Caravans,5,True,False,False,False
4800,52,tid_experiment1_52,tc40,"['Tigers', 'Dogs', 'Tigers', 'Dinosaurs', 'Dogs']",Nonmonotonicity (Specific),Mixed,Mammals,"['Tigers', 'Dinosaurs']",Dogs,['Tigers'],Dogs,3,True,False,False,False
